"FECHA,""Tipo de cambio - TC Interbancario (S/ por US$) - Venta"""
02Abr15,n.d.
03Abr15,n.d.
06Abr15,3.09142857142857
07Abr15,3.09842857142857
08Abr15,3.103
09Abr15,3.11457142857143
10Abr15,3.124
13Abr15,3.12657142857143
14Abr15,3.12085714285714
15Abr15,3.12457142857143
16Abr15,3.12557142857143
17Abr15,3.12671428571429
20Abr15,3.12671428571429
21Abr15,3.13214285714286
22Abr15,3.13385714285714
23Abr15,3.133
24Abr15,3.13485714285714
27Abr15,3.13485714285714
28Abr15,3.12742857142857
29Abr15,3.12157142857143
30Abr15,3.128
01May15,n.d.
04May15,3.14128571428571
05May15,3.15057142857143
06May15,3.14671428571429
07May15,3.15485714285714
08May15,3.14928571428571
11May15,3.15371428571429
12May15,3.15314285714286
13May15,3.152
14May15,3.14971428571429
15May15,3.148
18May15,3.152
19May15,3.15457142857143
20May15,3.15728571428571
21May15,3.15014285714286
22May15,3.148
25May15,3.152
26May15,3.15442857142857
27May15,3.149
28May15,3.15
29May15,3.15771428571429
01Jun15,3.158
02Jun15,3.15671428571429
03Jun15,3.155
04Jun15,3.14771428571429
05Jun15,3.15385714285714
08Jun15,3.15442857142857
09Jun15,3.15342857142857
10Jun15,3.15414285714286
11Jun15,3.155
12Jun15,3.15528571428571
15Jun15,3.15842857142857
16Jun15,3.16285714285714
17Jun15,3.16457142857143
18Jun15,3.16271428571429
19Jun15,3.16785714285714
22Jun15,3.17371428571429
23Jun15,3.18014285714286
24Jun15,3.17685714285714
25Jun15,3.16971428571429
26Jun15,3.17257142857143
29Jun15,n.d.
30Jun15,3.179
01Jul15,3.18157142857143
02Jul15,3.17285714285714
03Jul15,3.17414285714286
06Jul15,3.17885714285714
07Jul15,3.18257142857143
08Jul15,3.18642857142857
09Jul15,3.18128571428571
10Jul15,3.17871428571429
13Jul15,3.17942857142857
14Jul15,3.179
15Jul15,3.182
16Jul15,3.17914285714286
17Jul15,3.182
20Jul15,3.18528571428571
21Jul15,3.18157142857143
22Jul15,3.186
23Jul15,3.18957142857143
24Jul15,3.19028571428571
27Jul15,n.d.
28Jul15,n.d.
29Jul15,n.d.
30Jul15,3.19357142857143
31Jul15,3.19214285714286
03Ago15,3.19285714285714
04Ago15,3.19385714285714
05Ago15,3.20057142857143
06Ago15,3.20485714285714
07Ago15,3.20257142857143
10Ago15,3.20157142857143
11Ago15,3.216
12Ago15,3.22728571428571
13Ago15,3.23342857142857
14Ago15,3.24114285714286
17Ago15,3.24557142857143
18Ago15,3.24885714285714
19Ago15,3.25357142857143
20Ago15,3.26585714285714
21Ago15,3.27442857142857
24Ago15,3.28314285714286
25Ago15,3.283
26Ago15,3.30814285714286
27Ago15,3.26982857142857
28Ago15,3.25071428571429
31Ago15,3.23742857142857
01Set15,3.24914285714286
02Set15,3.25442857142857
03Set15,3.225
04Set15,3.219
07Set15,3.22928571428571
08Set15,3.22671428571429
09Set15,3.22328571428571
10Set15,3.22271428571429
11Set15,3.21057142857143
14Set15,3.20957142857143
15Set15,3.212
16Set15,3.206
17Set15,3.19542857142857
18Set15,3.19257142857143
21Set15,3.195
22Set15,3.21342857142857
23Set15,3.225
24Set15,3.22585714285714
25Set15,3.22028571428571
28Set15,3.23428571428571
29Set15,3.23914285714286
30Set15,3.22442857142857
01Oct15,3.23042857142857
02Oct15,3.22771428571429
05Oct15,3.21814285714286
06Oct15,3.22085714285714
07Oct15,3.22185714285714
08Oct15,n.d.
09Oct15,n.d.
12Oct15,3.22885714285714
13Oct15,3.23628571428571
14Oct15,3.24142857142857
15Oct15,3.23614285714286
16Oct15,3.24185714285714
19Oct15,3.253
20Oct15,3.25842857142857
21Oct15,3.26228571428571
22Oct15,3.25785714285714
23Oct15,3.26614285714286
26Oct15,3.27214285714286
27Oct15,3.27971428571429
28Oct15,3.27885714285714
29Oct15,3.28871428571429
30Oct15,3.28728571428571
02Nov15,3.28714285714286
03Nov15,3.28714285714286
04Nov15,3.28914285714286
05Nov15,3.30057142857143
06Nov15,3.31771428571429
09Nov15,3.31028571428571
10Nov15,3.314
11Nov15,3.31657142857143
12Nov15,3.323
13Nov15,3.335
16Nov15,3.34442857142857
17Nov15,3.34628571428571
18Nov15,3.35728571428571
19Nov15,3.358
20Nov15,3.35971428571429
23Nov15,3.37442857142857
24Nov15,3.37814285714286
25Nov15,3.38357142857143
26Nov15,3.37857142857143
27Nov15,3.37657142857143
30Nov15,3.37585714285714
01Dic15,3.37714285714286
02Dic15,3.37285714285714
03Dic15,3.369
04Dic15,3.37271428571429
07Dic15,3.37557142857143
08Dic15,n.d.
09Dic15,3.37514285714286
10Dic15,3.37571428571429
11Dic15,3.37885714285714
14Dic15,3.38057142857143
15Dic15,3.37485714285714
16Dic15,3.37242857142857
17Dic15,3.37642857142857
18Dic15,3.379
21Dic15,3.38385714285714
22Dic15,3.39071428571429
23Dic15,3.39771428571429
24Dic15,3.39642857142857
25Dic15,n.d.
28Dic15,3.40114285714286
29Dic15,3.40757142857143
30Dic15,3.41028571428571
31Dic15,3.412
01Ene16,n.d.
04Ene16,3.42971428571429
05Ene16,3.41657142857143
06Ene16,3.41785714285714
07Ene16,3.42342857142857
08Ene16,3.42857142857143
11Ene16,3.42714285714286
12Ene16,3.424
13Ene16,3.42271428571429
14Ene16,3.42571428571429
15Ene16,3.43228571428571
18Ene16,3.43085714285714
19Ene16,3.43271428571429
20Ene16,3.44614285714286
21Ene16,3.447
22Ene16,3.447
25Ene16,3.45871428571429
26Ene16,3.46828571428571
27Ene16,3.465
28Ene16,3.46671428571429
29Ene16,3.47057142857143
01Feb16,3.48357142857143
02Feb16,3.49342857142857
03Feb16,3.493
04Feb16,3.47842857142857
05Feb16,3.482
08Feb16,3.49271428571429
09Feb16,3.50171428571429
10Feb16,3.507
11Feb16,3.51542857142857
12Feb16,3.509
15Feb16,3.50414285714286
16Feb16,3.50885714285714
17Feb16,3.50585714285714
18Feb16,3.505
19Feb16,3.514
22Feb16,3.52
23Feb16,3.52914285714286
24Feb16,3.53742857142857
25Feb16,3.53
26Feb16,3.52314285714286
29Feb16,3.525
01Mar16,3.52128571428571
02Mar16,3.51085714285714
03Mar16,3.46714285714286
04Mar16,3.44185714285714
07Mar16,3.46428571428571
08Mar16,3.46628571428571
09Mar16,3.44414285714286
10Mar16,3.44028571428571
11Mar16,3.38528571428571
14Mar16,3.362
15Mar16,3.34857142857143
16Mar16,3.37671428571429
17Mar16,3.35171428571429
18Mar16,3.37757142857143
21Mar16,3.39542857142857
22Mar16,3.41542857142857
23Mar16,3.40128571428572
24Mar16,n.d.
25Mar16,n.d.
28Mar16,3.36142857142857
29Mar16,3.38528571428571
30Mar16,3.36142857142857
31Mar16,3.32842857142857
01Abr16,3.34857142857143
04Abr16,3.357
05Abr16,3.36371428571429
06Abr16,3.38014285714286
07Abr16,3.40657142857143
08Abr16,3.40657142857143
11Abr16,3.29842857142857
12Abr16,3.26957142857143
13Abr16,3.26957142857143
14Abr16,3.28014285714286
15Abr16,3.28028571428571
18Abr16,3.276
19Abr16,3.25014285714286
20Abr16,3.25157142857143
21Abr16,3.263
22Abr16,3.27271428571429
25Abr16,3.28628571428571
26Abr16,3.28471428571429
27Abr16,3.29071428571429
28Abr16,3.28014285714286
29Abr16,3.27728571428571
02May16,3.29385714285714
03May16,3.33357142857143
04May16,3.33514285714286
05May16,3.31928571428571
06May16,3.31828571428571
09May16,3.34085714285714
10May16,3.33328571428571
11May16,3.33328571428571
12May16,3.32842857142857
13May16,3.338
16May16,3.33057142857143
17May16,3.317
18May16,3.32342857142857
19May16,3.34242857142857
20May16,3.33628571428571
23May16,3.34685714285714
24May16,3.34171428571429
25May16,3.34014285714286
26May16,3.34257142857143
27May16,3.357
30May16,3.363
31May16,3.37342857142857
01Jun16,3.38257142857143
02Jun16,3.37571428571429
03Jun16,3.34471428571429
06Jun16,3.31757142857143
07Jun16,3.30814285714286
08Jun16,3.293
09Jun16,3.312
10Jun16,3.326
13Jun16,3.332
14Jun16,3.33442857142857
15Jun16,3.321
16Jun16,3.33657142857143
17Jun16,3.32085714285714
20Jun16,3.28914285714286
21Jun16,3.28785714285714
22Jun16,3.28342857142857
23Jun16,3.28357142857143
24Jun16,3.32228571428572
27Jun16,3.323
28Jun16,3.304
29Jun16,n.d.
30Jun16,3.292
01Jul16,3.28714285714286
04Jul16,3.28657142857143
05Jul16,3.28842857142857
06Jul16,3.28171428571429
07Jul16,3.28457142857143
08Jul16,3.279
11Jul16,3.28071428571429
12Jul16,3.28128571428571
13Jul16,3.282
14Jul16,3.27957142857143
15Jul16,3.27928571428571
18Jul16,3.28042857142857
19Jul16,3.29557142857143
20Jul16,3.31214285714286
21Jul16,3.32385714285714
22Jul16,3.32842857142857
25Jul16,3.34685714285714
26Jul16,3.36328571428571
27Jul16,3.358
28Jul16,n.d.
29Jul16,n.d.
01Ago16,3.34885714285714
02Ago16,3.34614285714286
03Ago16,3.35471428571429
04Ago16,3.34014285714286
05Ago16,3.33685714285714
08Ago16,3.31942857142857
09Ago16,3.30442857142857
10Ago16,3.30828571428571
11Ago16,3.30857142857143
12Ago16,3.31614285714286
15Ago16,3.31128571428571
16Ago16,3.30928571428571
17Ago16,3.31871428571429
18Ago16,3.30614285714286
19Ago16,3.32171428571429
22Ago16,3.34314285714286
23Ago16,3.35857142857143
24Ago16,3.35571428571429
25Ago16,3.352
26Ago16,3.34728571428571
29Ago16,3.375
30Ago16,n.d.
31Ago16,3.39557142857143
01Set16,3.39857142857143
02Set16,3.38885714285714
05Set16,3.39785714285714
06Set16,3.37585714285714
07Set16,3.36228571428571
08Set16,3.37114285714286
09Set16,3.38971428571429
12Set16,3.40357142857143
13Set16,3.41385714285714
14Set16,3.39857142857143
15Set16,3.38771428571429
16Set16,3.39714285714286
19Set16,3.39242857142857
20Set16,3.38885714285714
21Set16,3.38042857142857
22Set16,3.35357142857143
23Set16,3.35685714285714
26Set16,3.36371428571429
27Set16,3.36942857142857
28Set16,3.37628571428571
29Set16,3.38814285714286
30Set16,3.398
03Oct16,3.39057142857143
04Oct16,3.39985714285714
05Oct16,3.40571428571429
06Oct16,3.41114285714286
07Oct16,3.40842857142857
10Oct16,3.39757142857143
11Oct16,3.40042857142857
12Oct16,3.40742857142857
13Oct16,3.40928571428571
14Oct16,3.40242857142857
17Oct16,3.39942857142857
18Oct16,3.38714285714286
19Oct16,3.38242857142857
20Oct16,3.38328571428571
21Oct16,3.36914285714286
24Oct16,3.35342857142857
25Oct16,3.35914285714286
26Oct16,3.36642857142857
27Oct16,3.373
28Oct16,3.363
31Oct16,3.36457142857143
01Nov16,n.d.
02Nov16,3.38214285714286
03Nov16,3.37942857142857
04Nov16,3.38457142857143
07Nov16,3.37428571428571
08Nov16,3.361
09Nov16,3.38085714285714
10Nov16,3.40485714285714
11Nov16,3.41257142857143
14Nov16,3.42428571428571
15Nov16,3.42542857142857
16Nov16,3.41642857142857
17Nov16,n.d.
18Nov16,n.d.
21Nov16,3.41671428571429
22Nov16,3.41957142857143
23Nov16,3.42742857142857
24Nov16,3.41957142857143
25Nov16,3.41728571428571
28Nov16,3.41671428571429
29Nov16,3.42242857142857
30Nov16,3.41271428571429
01Dic16,3.41785714285714
02Dic16,3.41471428571429
05Dic16,3.42042857142857
06Dic16,3.41685714285714
07Dic16,3.40828571428571
08Dic16,n.d.
09Dic16,3.40314285714286
12Dic16,3.40428571428571
13Dic16,3.39957142857143
14Dic16,3.39442857142857
15Dic16,3.40685714285714
16Dic16,3.40342857142857
19Dic16,3.40728571428571
20Dic16,3.40357142857143
21Dic16,3.397
22Dic16,3.39942857142857
23Dic16,3.386
26Dic16,3.39371428571429
27Dic16,3.38328571428571
28Dic16,3.36457142857143
29Dic16,3.35657142857143
30Dic16,3.35728571428571
02Ene17,3.36342857142857
03Ene17,3.37857142857143
04Ene17,3.38928571428572
05Ene17,3.37142857142857
06Ene17,3.375
09Ene17,3.38485714285714
10Ene17,3.39
11Ene17,3.39071428571429
12Ene17,3.36542857142857
13Ene17,3.36585714285714
16Ene17,3.37071428571429
17Ene17,3.35228571428571
18Ene17,3.349
19Ene17,3.33371428571429
20Ene17,3.30571428571429
23Ene17,3.28914285714286
24Ene17,3.28428571428571
25Ene17,3.282
26Ene17,3.30328571428571
27Ene17,3.29228571428571
30Ene17,3.29028571428571
31Ene17,3.28342857142857
01Feb17,3.27085714285714
02Feb17,3.25871428571429
03Feb17,3.25071428571429
06Feb17,3.27857142857143
07Feb17,3.29442857142857
08Feb17,3.28928571428571
09Feb17,3.27442857142857
10Feb17,3.25971428571429
13Feb17,3.26528571428571
14Feb17,3.26228571428571
15Feb17,3.25471428571429
16Feb17,3.24857142857143
17Feb17,3.26328571428571
20Feb17,3.25428571428571
21Feb17,3.25114285714286
22Feb17,3.24357142857143
23Feb17,3.24185714285714
24Feb17,3.25271428571429
27Feb17,3.25328571428571
28Feb17,3.26214285714286
01Mar17,3.26457142857143
02Mar17,3.27385714285714
03Mar17,3.28457142857143
06Mar17,3.28985714285714
07Mar17,3.29328571428571
08Mar17,3.29514285714286
09Mar17,3.29728571428571
10Mar17,3.28371428571429
13Mar17,3.288
14Mar17,3.28628571428571
15Mar17,3.26771428571429
16Mar17,3.25142857142857
17Mar17,3.24957142857143
20Mar17,3.25228571428571
21Mar17,3.245
22Mar17,3.25242857142857
23Mar17,3.24614285714286
24Mar17,3.243
27Mar17,3.24871428571429
28Mar17,3.24585714285714
29Mar17,3.24242857142857
30Mar17,3.24528571428571
31Mar17,3.24971428571429
03Abr17,3.24842857142857
04Abr17,3.25257142857143
05Abr17,3.24871428571429
06Abr17,3.24842857142857
07Abr17,3.24728571428571
10Abr17,3.247
11Abr17,3.25142857142857
12Abr17,3.25428571428571
13Abr17,n.d.
14Abr17,n.d.
17Abr17,3.25128571428571
18Abr17,3.25271428571429
19Abr17,3.25057142857143
20Abr17,3.24428571428571
21Abr17,3.24342857142857
24Abr17,3.24257142857143
25Abr17,3.247
26Abr17,3.25042857142857
27Abr17,3.24814285714286
28Abr17,3.24471428571429
01May17,n.d.
02May17,3.24871428571429
03May17,3.25085714285714
04May17,3.27142857142857
05May17,3.27428571428571
08May17,3.28614285714286
09May17,3.29014285714286
10May17,3.28828571428571
11May17,3.28885714285714
12May17,3.27885714285714
15May17,3.26271428571429
16May17,3.26
17May17,3.27271428571429
18May17,3.28471428571429
19May17,3.26871428571429
22May17,3.27328571428571
23May17,3.28314285714286
24May17,3.27685714285714
25May17,3.26571428571429
26May17,3.273
29May17,3.283
30May17,3.28642857142857
31May17,3.27342857142857
01Jun17,3.27157142857143
02Jun17,3.27242857142857
05Jun17,3.272
06Jun17,3.26671428571429
07Jun17,3.26857142857143
08Jun17,3.27242857142857
09Jun17,3.26985714285714
12Jun17,3.27728571428571
13Jun17,3.27728571428572
14Jun17,3.27042857142857
15Jun17,3.27885714285714
16Jun17,3.276
19Jun17,3.26942857142857
20Jun17,3.27485714285714
21Jun17,3.27142857142857
22Jun17,3.26771428571429
23Jun17,3.25657142857143
26Jun17,3.25314285714286
27Jun17,3.25642857142857
28Jun17,3.25228571428571
29Jun17,n.d.
30Jun17,n.d.
03Jul17,3.25414285714286
04Jul17,3.25742857142857
05Jul17,3.26171428571429
06Jul17,3.25685714285714
07Jul17,3.25085714285714
10Jul17,3.25571428571429
11Jul17,3.25528571428571
12Jul17,3.252
13Jul17,3.25014285714286
14Jul17,3.24514285714286
17Jul17,3.25157142857143
18Jul17,3.24628571428571
19Jul17,3.24328571428571
20Jul17,3.24114285714286
21Jul17,3.24742857142857
24Jul17,3.24728571428571
25Jul17,3.24728571428571
26Jul17,3.24842857142857
27Jul17,n.d.
28Jul17,n.d.
31Jul17,3.24142857142857
01Ago17,3.23957142857143
02Ago17,3.24142857142857
03Ago17,3.23928571428571
04Ago17,3.24271428571429
07Ago17,3.24371428571429
08Ago17,3.24314285714286
09Ago17,3.24828571428571
10Ago17,3.24957142857143
11Ago17,3.24928571428571
14Ago17,3.24457142857143
15Ago17,3.24671428571429
16Ago17,3.24342857142857
17Ago17,3.24271428571429
18Ago17,3.24271428571429
21Ago17,3.23971428571429
22Ago17,3.23842857142857
23Ago17,3.23885714285714
24Ago17,3.23685714285714
25Ago17,3.23728571428571
28Ago17,3.23628571428571
29Ago17,3.24057142857143
30Ago17,n.d.
31Ago17,3.24128571428571
01Set17,3.23885714285714
04Set17,3.239
05Set17,3.23671428571429
06Set17,3.237
07Set17,3.23528571428571
08Set17,3.234
11Set17,3.23214285714286
12Set17,3.23385714285714
13Set17,3.23957142857143
14Set17,3.23957142857143
15Set17,3.24814285714286
18Set17,3.249
19Set17,3.24471428571429
20Set17,3.24471428571429
21Set17,3.24985714285714
22Set17,3.24742857142857
25Set17,3.25614285714286
26Set17,3.26885714285714
27Set17,3.27585714285714
28Set17,3.26914285714286
29Set17,3.26614285714286
02Oct17,3.271
03Oct17,3.268
04Oct17,3.25871428571429
05Oct17,3.25671428571429
06Oct17,3.26971428571429
09Oct17,3.27214285714286
10Oct17,3.26628571428571
11Oct17,3.262
12Oct17,3.25614285714286
13Oct17,3.24971428571429
16Oct17,3.24642857142857
17Oct17,3.246
18Oct17,3.24271428571429
19Oct17,3.23671428571429
20Oct17,3.23928571428571
23Oct17,3.23928571428571
24Oct17,3.24
25Oct17,3.23471428571429
26Oct17,3.23857142857143
27Oct17,3.24771428571429
30Oct17,3.25071428571429
31Oct17,3.24928571428572
01Nov17,n.d.
02Nov17,3.24357142857143
03Nov17,3.24528571428571
06Nov17,3.24014285714286
07Nov17,3.24157142857143
08Nov17,3.24285714285714
09Nov17,3.24542857142857
10Nov17,3.24357142857143
13Nov17,3.24271428571429
14Nov17,3.24242857142857
15Nov17,3.25114285714286
16Nov17,3.25085714285714
17Nov17,3.24442857142857
20Nov17,3.24414285714286
21Nov17,3.23557142857143
22Nov17,3.24014285714286
23Nov17,3.23785714285714
24Nov17,3.23785714285714
27Nov17,3.23714285714286
28Nov17,3.236
29Nov17,3.23385714285714
30Nov17,3.234
01Dic17,3.23414285714286
04Dic17,3.23471428571429
05Dic17,3.23614285714286
06Dic17,3.23685714285714
07Dic17,3.23671428571429
08Dic17,n.d.
11Dic17,3.23571428571429
12Dic17,3.23457142857143
13Dic17,3.233
14Dic17,3.24471428571429
15Dic17,3.26885714285714
18Dic17,3.29242857142857
19Dic17,3.27385714285714
20Dic17,3.27728571428571
21Dic17,3.27071428571429
22Dic17,3.24028571428571
25Dic17,n.d.
26Dic17,3.23985714285714
27Dic17,3.24185714285714
28Dic17,3.24271428571429
29Dic17,3.24057142857143
01Ene18,n.d.
02Ene18,n.d.
03Ene18,3.22814285714286
04Ene18,3.20942857142857
05Ene18,3.21257142857143
08Ene18,3.21714285714286
09Ene18,3.21957142857143
10Ene18,3.22028571428571
11Ene18,3.21942857142857
12Ene18,3.21657142857143
15Ene18,3.21171428571429
16Ene18,3.21157142857143
17Ene18,3.21157142857143
18Ene18,3.21285714285714
19Ene18,3.21642857142857
22Ene18,3.21442857142857
23Ene18,3.21871428571429
24Ene18,3.21328571428571
25Ene18,3.21
26Ene18,3.21457142857143
29Ene18,3.218
30Ene18,3.21671428571429
31Ene18,3.216
01Feb18,3.21257142857143
02Feb18,3.21814285714286
05Feb18,3.226
06Feb18,3.25057142857143
07Feb18,3.24857142857143
08Feb18,3.25528571428571
09Feb18,3.27285714285714
12Feb18,3.26657142857143
13Feb18,3.271
14Feb18,3.26957142857143
15Feb18,3.24757142857143
16Feb18,3.24485714285714
19Feb18,3.25028571428571
20Feb18,3.25314285714286
21Feb18,3.24885714285714
22Feb18,3.25071428571429
23Feb18,3.249
26Feb18,3.25014285714286
27Feb18,3.25085714285714
28Feb18,3.26128571428571
01Mar18,3.26642857142857
02Mar18,3.25842857142857
05Mar18,3.25185714285714
06Mar18,3.25171428571429
07Mar18,3.25557142857143
08Mar18,3.25614285714286
09Mar18,3.26014285714286
12Mar18,3.259
13Mar18,3.261
14Mar18,3.26
15Mar18,3.262
16Mar18,3.269
19Mar18,3.27371428571429
20Mar18,3.268
21Mar18,3.26085714285714
22Mar18,3.24171428571429
23Mar18,3.23571428571429
26Mar18,3.21614285714286
27Mar18,3.22228571428571
28Mar18,3.22828571428571
29Mar18,n.d.
30Mar18,n.d.
02Abr18,3.22757142857143
03Abr18,3.227
04Abr18,3.22714285714286
05Abr18,3.22742857142857
06Abr18,3.234
09Abr18,3.23971428571429
10Abr18,3.23842857142857
11Abr18,3.23642857142857
12Abr18,3.22728571428571
13Abr18,n.d.
16Abr18,3.22357142857143
17Abr18,3.22014285714286
18Abr18,3.21671428571429
19Abr18,3.22028571428571
20Abr18,3.22414285714286
23Abr18,3.23128571428571
24Abr18,3.23185714285714
25Abr18,3.24128571428572
26Abr18,3.23671428571429
27Abr18,3.23928571428571
30Abr18,3.25014285714286
01May18,n.d.
02May18,3.269
03May18,3.27614285714286
04May18,3.27242857142857
07May18,3.27842857142857
08May18,3.28871428571429
09May18,3.29314285714286
10May18,3.27314285714286
11May18,3.259
14May18,3.25971428571429
15May18,3.27271428571429
16May18,3.26728571428571
17May18,3.27442857142857
18May18,3.28942857142857
21May18,3.28642857142857
22May18,3.27385714285714
23May18,3.27214285714286
24May18,3.26714285714286
25May18,3.27014285714286
28May18,3.27214285714286
29May18,3.28071428571429
30May18,3.27028571428571
31May18,3.27428571428571
01Jun18,3.27257142857143
04Jun18,3.27257142857143
05Jun18,3.272
06Jun18,3.26114285714286
07Jun18,3.26257142857143
08Jun18,3.26342857142857
11Jun18,3.26642857142857
12Jun18,3.27085714285714
13Jun18,3.26714285714286
14Jun18,3.26985714285714
15Jun18,3.28214285714286
18Jun18,3.28114285714286
19Jun18,3.28471428571429
20Jun18,3.282
21Jun18,3.27828571428571
22Jun18,3.269
25Jun18,3.27428571428571
26Jun18,3.27085714285714
27Jun18,3.27214285714286
28Jun18,3.27371428571429
29Jun18,n.d.
02Jul18,3.28842857142857
03Jul18,3.28685714285714
04Jul18,3.291
05Jul18,3.29028571428571
06Jul18,3.28642857142857
09Jul18,3.28242857142857
10Jul18,3.27242857142857
11Jul18,3.28
12Jul18,3.27414285714286
13Jul18,3.27171428571429
16Jul18,3.26957142857143
17Jul18,3.26971428571429
18Jul18,3.27371428571429
19Jul18,3.277
20Jul18,3.27442857142857
23Jul18,3.28057142857143
24Jul18,3.27471428571429
25Jul18,3.27357142857143
26Jul18,3.27471428571429
27Jul18,n.d.
30Jul18,3.27014285714286
31Jul18,3.27357142857143
01Ago18,3.27442857142857
02Ago18,3.27328571428572
03Ago18,3.26914285714286
06Ago18,3.27014285714286
07Ago18,3.26857142857143
08Ago18,3.26957142857143
09Ago18,3.27142857142857
10Ago18,3.27871428571429
13Ago18,3.28785714285714
14Ago18,3.29257142857143
15Ago18,3.321
16Ago18,3.31085714285714
17Ago18,3.321
20Ago18,3.31528571428571
21Ago18,3.298
22Ago18,3.28614285714286
23Ago18,3.297
24Ago18,3.29371428571429
27Ago18,3.28942857142857
28Ago18,3.29414285714286
29Ago18,3.298
30Ago18,n.d.
31Ago18,n.d.
03Set18,3.30557142857143
04Set18,3.31642857142857
05Set18,3.31842857142857
06Set18,3.32014285714286
07Set18,3.32557142857143
10Set18,3.32957142857143
11Set18,3.33671428571429
12Set18,3.33114285714286
13Set18,3.32157142857143
14Set18,3.315
17Set18,3.315
18Set18,3.30614285714286
19Set18,3.30314285714286
20Set18,3.29885714285714
21Set18,3.29371428571429
24Set18,3.29957142857143
25Set18,3.30728571428571
26Set18,3.305
27Set18,3.302
28Set18,3.30071428571429
01Oct18,3.309
02Oct18,3.31357142857143
03Oct18,3.31428571428571
04Oct18,3.33242857142857
05Oct18,3.32328571428571
08Oct18,n.d.
09Oct18,3.33071428571429
10Oct18,3.33042857142857
11Oct18,3.32885714285714
12Oct18,3.33314285714286
15Oct18,3.33785714285714
16Oct18,3.33342857142857
17Oct18,3.33571428571429
18Oct18,3.33828571428571
19Oct18,3.33042857142857
22Oct18,3.33314285714286
23Oct18,3.33757142857143
24Oct18,3.34071428571429
25Oct18,3.342
26Oct18,3.347
29Oct18,3.35228571428571
30Oct18,3.36057142857143
31Oct18,3.368
01Nov18,n.d.
02Nov18,n.d.
05Nov18,3.36271428571429
06Nov18,3.37114285714286
07Nov18,3.36442857142857
08Nov18,3.36914285714286
09Nov18,3.37185714285714
12Nov18,3.374
13Nov18,3.378
14Nov18,3.37942857142857
15Nov18,3.38528571428571
16Nov18,3.37657142857143
19Nov18,3.37742857142857
20Nov18,3.38271428571429
21Nov18,3.37771428571429
22Nov18,3.37285714285714
23Nov18,3.37842857142857
26Nov18,3.38028571428571
27Nov18,3.38228571428571
28Nov18,3.37828571428571
29Nov18,3.37857142857143
30Nov18,3.38328571428571
03Dic18,3.37685714285714
04Dic18,3.385
05Dic18,3.37957142857143
06Dic18,3.38042857142857
07Dic18,3.36871428571429
10Dic18,3.37442857142857
11Dic18,3.36742857142857
12Dic18,3.35742857142857
13Dic18,3.36242857142857
14Dic18,3.35357142857143
17Dic18,3.34342857142857
18Dic18,3.34485714285714
19Dic18,3.35042857142857
20Dic18,3.34342857142857
21Dic18,3.35814285714286
24Dic18,n.d.
25Dic18,n.d.
26Dic18,3.36857142857143
27Dic18,3.37457142857143
28Dic18,3.36842857142857
31Dic18,3.37457142857143
01Ene19,n.d.
02Ene19,3.37157142857143
03Ene19,3.37014285714286
04Ene19,3.35528571428571
07Ene19,3.34985714285714
08Ene19,3.34914285714286
09Ene19,3.33428571428571
10Ene19,3.343
11Ene19,3.34257142857143
14Ene19,3.34514285714286
15Ene19,3.33842857142857
16Ene19,3.332
17Ene19,3.33214285714286
18Ene19,3.31885714285714
21Ene19,3.32828571428571
22Ene19,3.33685714285714
23Ene19,3.338
24Ene19,3.34785714285714
25Ene19,3.34271428571429
28Ene19,3.356
29Ene19,3.35942857142857
30Ene19,3.35342857142857
31Ene19,3.33157142857143
01Feb19,3.329
04Feb19,3.33114285714286
05Feb19,3.32857142857143
06Feb19,3.32642857142857
07Feb19,3.32428571428571
08Feb19,3.32328571428571
11Feb19,3.33057142857143
12Feb19,3.33214285714286
13Feb19,3.338
14Feb19,3.34071428571429
15Feb19,3.32942857142857
18Feb19,3.32085714285714
19Feb19,3.31657142857143
20Feb19,3.31871428571429
21Feb19,3.32085714285714
22Feb19,3.30785714285714
25Feb19,3.30442857142857
26Feb19,3.30942857142857
27Feb19,3.30328571428571
28Feb19,3.30328571428571
01Mar19,3.30628571428571
04Mar19,3.31114285714286
05Mar19,3.31157142857143
06Mar19,3.30914285714286
07Mar19,3.31042857142857
08Mar19,3.31414285714286
11Mar19,3.3079
12Mar19,3.30142857142857
13Mar19,3.29271428571429
14Mar19,3.29742857142857
15Mar19,3.29814285714286
18Mar19,3.29985714285714
19Mar19,3.30142857142857
20Mar19,3.29528571428571
21Mar19,3.29314285714286
22Mar19,3.303
25Mar19,3.30371428571429
26Mar19,3.305
27Mar19,3.31728571428571
28Mar19,3.31785714285714
29Mar19,3.32
01Abr19,3.30885714285714
02Abr19,3.31157142857143
03Abr19,3.30014285714286
04Abr19,3.29757142857143
05Abr19,3.29742857142857
08Abr19,3.29114285714286
09Abr19,3.29285714285714
10Abr19,3.29514285714286
11Abr19,3.29928571428571
12Abr19,3.29514285714286
15Abr19,3.29857142857143
16Abr19,3.29585714285714
17Abr19,3.29571428571429
18Abr19,n.d.
19Abr19,n.d.
22Abr19,3.30514285714286
23Abr19,3.31142857142857
24Abr19,3.323
25Abr19,3.33171428571429
26Abr19,3.31928571428571
29Abr19,3.31642857142857
30Abr19,3.30857142857143
01May19,n.d.
02May19,3.31528571428571
03May19,3.30142857142857
06May19,3.312
07May19,3.315
08May19,3.31557142857143
09May19,3.32314285714286
10May19,3.31542857142857
